# Time Series: Chi-Chi, Taiwan 1999 - TCU068-090
# Time (s),Acceleration (g's)
6.29,0.0272699
6.295,0.0264801
6.3,0.025897
6.305,0.0254055
6.31,0.0248124
6.315,0.0240913
6.32,0.0232765
6.325,0.0224395
6.33,0.0214787
6.335,0.0203513
6.34,0.0191912
6.345,0.0181785
6.35,0.0174105
6.355,0.0167987
6.36,0.0161791
6.365,0.0154092
6.37,0.0144101
6.375,0.0132827
6.38,0.0119903
6.385,0.0102586
6.39,0.00786343
6.395,0.00509498
6.4,0.00211048
6.405,-0.00120977
6.41,-0.00499391
6.415,-0.0091902
6.42,-0.0137543
6.425,-0.0187485
6.43,-0.0242085
6.435,-0.0299569
6.44,-0.035792
6.445,-0.0417245
6.45,-0.0476137
6.455,-0.0530694
6.46,-0.0578839
6.465,-0.0620591
6.47,-0.0656548
6.475,-0.0685445
6.48,-0.0705939
6.485,-0.071929
6.49,-0.0727041
6.495,-0.0728849
6.5,-0.0723524
6.505,-0.071126
6.51,-0.0691888
6.515,-0.0665358
6.52,-0.0634568
6.525,-0.0601867
6.53,-0.0567243
6.535,-0.0530077
6.54,-0.0490085
6.545,-0.0446757
6.55,-0.0401372
6.555,-0.0355854
6.56,-0.0311838
6.565,-0.0270009
6.57,-0.0229819
6.575,-0.0191241
6.58,-0.0153125
6.585,-0.011563
6.59,-0.00823184
6.595,-0.00560838
6.6,-0.00379877
6.605,-0.00259625
6.61,-0.0015954
6.615,-6.73833E-4
6.62,-3.05551E-5
6.625,1.99577E-4
6.63,1.38901E-4
6.635,-4.8864E-5
6.64,-3.55936E-4
6.645,-7.71003E-4
6.65,-0.00142348
6.655,-0.00252584
6.66,-0.00412961
6.665,-0.00599822
6.67,-0.00790716
6.675,-0.00977448
6.68,-0.0114463
6.685,-0.0129987
6.69,-0.0146211
6.695,-0.0162137
6.7,-0.0174586
6.705,-0.0180791
6.71,-0.0180592
6.715,-0.0174856
6.72,-0.0163459
6.725,-0.0145954
6.73,-0.0123099
6.735,-0.00950166
6.74,-0.00627196
6.745,-0.0029124
6.75,1.53185E-4
6.755,0.00286125
6.76,0.00553806
6.765,0.00828158
6.77,0.0108077
6.775,0.0130203
6.78,0.0150552
6.785,0.0169719
6.79,0.0187785
6.795,0.0204833
6.8,0.0221481
6.805,0.0237304
6.81,0.0248791
6.815,0.0254268
6.82,0.0256736
6.825,0.025708
6.83,0.0255185
6.835,0.0250366
6.84,0.0241684
6.845,0.0227771
6.85,0.0207404
6.855,0.0182415
6.86,0.015554
6.865,0.012747
6.87,0.00972438
6.875,0.00664211
6.88,0.00382848
6.885,0.00128089
6.89,-0.00110297
6.895,-0.00314791
6.9,-0.00469712
6.905,-0.00587853
6.91,-0.00679295
6.915,-0.00738039
6.92,-0.00759684
6.925,-0.00741628
6.93,-0.00682385
6.935,-0.00581248
6.94,-0.00438566
6.945,-0.0027351
6.95,-0.00109907
6.955,5.23649E-4
6.96,0.00233733
6.965,0.00426008
6.97,0.00589029
6.975,0.007072
6.98,0.00790066
6.985,0.00846847
6.99,0.00894028
6.995,0.00964804
7.0,0.0105859
7.005,0.0114623
7.01,0.0122022
7.015,0.0128664
7.02,0.0136094
7.025,0.0143405
7.03,0.0148135
7.035,0.0149769
7.04,0.0149283
7.045,0.0145144
7.05,0.0136615
7.055,0.0123956
7.06,0.0107216
7.065,0.00860411
7.07,0.00614384
7.075,0.00374578
7.08,0.0016023
7.085,-4.1885E-4
7.09,-0.00242917
7.095,-0.00437809
7.1,-0.00619498
7.105,-0.0079375
7.11,-0.00963298
7.115,-0.0112141
7.12,-0.0126652
7.125,-0.0140212
7.13,-0.0152157
7.135,-0.0162005
7.14,-0.0169794
7.145,-0.0174546
7.15,-0.0175432
7.155,-0.0172923
7.16,-0.0167232
7.165,-0.0158289
7.17,-0.0146414
7.175,-0.0132927
7.18,-0.0117108
7.185,-0.00993132
7.19,-0.00808307
7.195,-0.00623508
7.2,-0.00441026
7.205,-0.00256482
7.21,-7.74091E-4
7.215,8.89279E-4
7.22,0.002578
7.225,0.00427624
7.23,0.00594882
7.235,0.00774432
7.24,0.0095676
7.245,0.0112289
7.25,0.0129372
7.255,0.0147554
7.26,0.0164821
7.265,0.0178622
7.27,0.0187053
7.275,0.0191122
7.28,0.0193474
7.285,0.0194094
7.29,0.0192897
7.295,0.0192378
7.3,0.0194179
7.305,0.0198118
7.31,0.0203687
7.315,0.0210429
7.32,0.0218439
7.325,0.022624
7.33,0.0231945
7.335,0.0236424
7.34,0.0241477
7.345,0.0246348
7.35,0.0249828
7.355,0.0252522
7.36,0.0254758
7.365,0.0257179
7.37,0.0260948
7.375,0.0266754
7.38,0.027486
7.385,0.0281756
7.39,0.0285899
7.395,0.0288841
7.4,0.029201
7.405,0.0295658
7.41,0.029894
7.415,0.0302756
7.42,0.0305936
7.425,0.0305285
7.43,0.0300127
7.435,0.0290955
7.44,0.02775
7.445,0.0259415
7.45,0.0238887
7.455,0.0218696
7.46,0.019918
7.465,0.0180484
7.47,0.0163189
7.475,0.0149278
7.48,0.0139519
7.485,0.0131367
7.49,0.0122759
7.495,0.011376
7.5,0.0104966
7.505,0.00964004
7.51,0.00859223
7.515,0.00721981
7.52,0.00534762
7.525,0.00284234
7.53,3.75167E-5
7.535,-0.0025176
7.54,-0.00469596
7.545,-0.00665969
7.55,-0.00868467
7.555,-0.0107037
7.56,-0.0124465
7.565,-0.0138026
7.57,-0.0147935
7.575,-0.0154978
7.58,-0.0158442
7.585,-0.0157033
7.59,-0.0152046
7.595,-0.0145153
7.6,-0.0137001
7.605,-0.0127846
7.61,-0.0117576
7.615,-0.0107089
7.62,-0.00986069
7.625,-0.00932889
7.63,-0.00905068
7.635,-0.00893965
7.64,-0.00905669
7.645,-0.0095092
7.65,-0.01021
7.655,-0.0109789
7.66,-0.0116695
7.665,-0.0120643
7.67,-0.0122565
7.675,-0.0123797
7.68,-0.0122678
7.685,-0.0117169
7.69,-0.0109108
7.695,-0.0100024
7.7,-0.00891543
7.705,-0.0079025
7.71,-0.00725625
7.715,-0.00713544
7.72,-0.00724428
7.725,-0.00719306
7.73,-0.00717094
7.735,-0.00749554
7.74,-0.00824203
7.745,-0.00930236
7.75,-0.0106127
7.755,-0.012194
7.76,-0.0137425
7.765,-0.0150464
7.77,-0.0162366
7.775,-0.0172219
7.78,-0.0176572
7.785,-0.0174403
7.79,-0.0167725
7.795,-0.0156716
7.8,-0.0140021
7.805,-0.0116552
7.81,-0.00870949
7.815,-0.00542248
7.82,-0.00199672
7.825,0.0013287
7.83,0.0045745
7.835,0.0080916
7.84,0.0120961
7.845,0.0164205
7.85,0.0206142
7.855,0.024167
7.86,0.0267944
7.865,0.0285288
7.87,0.0293871
7.875,0.0294523
7.88,0.0288966
7.885,0.0277245
7.89,0.0259406
7.895,0.0237692
7.9,0.0212955
7.905,0.0185158
7.91,0.0155349
7.915,0.0125493
7.92,0.00971189
7.925,0.00707065
7.93,0.00477631
7.935,0.0030013
7.94,0.00181488
7.945,0.00117214
7.95,9.70221E-4
7.955,0.00125621
7.96,0.00194636
7.965,0.00294508
7.97,0.0041731
7.975,0.00538525
7.98,0.00643165
7.985,0.00725135
7.99,0.00777899
7.995,0.00817179
8.0,0.00851612
8.005,0.00849298
8.01,0.00781212
8.015,0.00647694
8.02,0.00481432
8.025,0.00325893
8.03,0.00182237
8.035,1.77554E-4
8.04,-0.00171415
8.045,-0.00360021
8.05,-0.00525108
8.055,-0.00661081
8.06,-0.00781062
8.065,-0.00918754
8.07,-0.0108968
8.075,-0.012669
8.08,-0.0139488
8.085,-0.0148523
8.09,-0.0158001
8.095,-0.0166767
8.1,-0.0170993
8.105,-0.0169393
8.11,-0.0163828
8.115,-0.015409
8.12,-0.0141448
8.125,-0.0129791
8.13,-0.0120057
8.135,-0.0108879
8.14,-0.00934463
8.145,-0.00750599
8.15,-0.00555808
8.155,-0.00354275
8.16,-0.00149464
8.165,4.72675E-4
8.17,0.00241355
8.175,0.00470954
8.18,0.00744982
8.185,0.00991207
8.19,0.0115067
8.195,0.0125181
8.2,0.0134884
8.205,0.014285
8.21,0.0144472
8.215,0.0139886
8.22,0.0132605
8.225,0.0124517
8.23,0.0113492
8.235,0.00985925
8.24,0.00819875
8.245,0.00639663
8.25,0.00438425
8.255,0.00226111
8.26,2.6439E-4
8.265,-0.00161649
8.27,-0.00368395
8.275,-0.00594179
8.28,-0.00800583
8.285,-0.00956082
8.29,-0.010577
8.295,-0.0109658
8.3,-0.0107867
8.305,-0.0103104
8.31,-0.00972136
8.315,-0.00899503
8.32,-0.00800155
8.325,-0.00701197
8.33,-0.00639506
8.335,-0.00606536
8.34,-0.00547793
8.345,-0.00447978
8.35,-0.00349027
8.355,-0.0029416
8.36,-0.00284314
8.365,-0.00280559
8.37,-0.00243227
8.375,-0.00171731
8.38,-0.00108694
8.385,-9.8998E-4
8.39,-0.00136728
8.395,-0.00179359
8.4,-0.00183625
8.405,-0.00157575
8.41,-0.00137581
8.415,-0.00136771
8.42,-0.00147474
8.425,-0.00165503
8.43,-0.00184775
8.435,-0.00188373
8.44,-0.00150238
8.445,-6.37185E-4
8.45,5.44467E-4
8.455,0.00201811
8.46,0.00383825
8.465,0.00580479
8.47,0.0076989
8.475,0.00948624
8.48,0.0112502
8.485,0.0131058
8.49,0.0151311
8.495,0.0173787
8.5,0.0196691
8.505,0.0217438
8.51,0.0234384
8.515,0.02469
8.52,0.0254291
8.525,0.0257157
8.53,0.0257783
8.535,0.0256689
8.54,0.0251675
8.545,0.0239699
8.55,0.0221089
8.555,0.0199136
8.56,0.0174096
8.565,0.0142345
8.57,0.0100818
8.575,0.00475558
8.58,-0.00152715
8.585,-0.00809353
8.59,-0.0146111
8.595,-0.0211034
8.6,-0.02739
8.605,-0.0331104
8.61,-0.0380381
8.615,-0.042184
8.62,-0.0455898
8.625,-0.0482025
8.63,-0.0497661
8.635,-0.0499409
8.64,-0.0487154
8.645,-0.0464469
8.65,-0.0434793
8.655,-0.0398836
8.66,-0.0354446
8.665,-0.0297818
8.67,-0.0232687
8.675,-0.0171066
8.68,-0.011961
8.685,-0.00769243
8.69,-0.00414661
8.695,-0.00111752
8.7,0.00146803
8.705,0.00332209
8.71,0.00424156
8.715,0.00455957
8.72,0.00491964
8.725,0.00550864
8.73,0.00589386
8.735,0.00566173
8.74,0.00469928
8.745,0.00328947
8.75,0.00189324
8.755,5.87505E-4
8.76,-7.71689E-4
8.765,-0.00251451
8.77,-0.00484009
8.775,-0.00742945
8.78,-0.00969832
8.785,-0.0116313
8.79,-0.0139297
8.795,-0.0169875
8.8,-0.0203936
8.805,-0.0237007
8.81,-0.0265233
8.815,-0.028508
8.82,-0.0297876
8.825,-0.030823
8.83,-0.0319517
8.835,-0.033157
8.84,-0.0339135
8.845,-0.0333274
8.85,-0.0310992
8.855,-0.0278597
8.86,-0.0246766
8.865,-0.0223396
8.87,-0.0208263
8.875,-0.0193611
8.88,-0.0172965
8.885,-0.0148772
8.89,-0.0128373
8.895,-0.0116869
8.9,-0.0111608
8.905,-0.0106076
8.91,-0.00963726
8.915,-0.00825178
8.92,-0.00678109
8.925,-0.00569252
8.93,-0.00511426
8.935,-0.00461163
8.94,-0.00355729
8.945,-0.00193153
8.95,-3.40789E-4
8.955,7.22415E-4
8.96,0.00146365
8.965,0.00244928
8.97,0.00378852
8.975,0.00519913
8.98,0.00644721
8.985,0.00739374
8.99,0.00792864
8.995,0.00835151
9.0,0.00900416
9.005,0.0098385
9.01,0.0107159
9.015,0.0119918
9.02,0.0140733
9.025,0.0168111
9.03,0.0198004
9.035,0.0226922
9.04,0.0254516
9.045,0.0280871
9.05,0.0305501
9.055,0.0326815
9.06,0.0339821
9.065,0.0342166
9.07,0.0335857
9.075,0.0324
9.08,0.0307731
9.085,0.0284623
9.09,0.0253329
9.095,0.0217387
9.1,0.0181805
9.105,0.0148926
9.11,0.0117936
9.115,0.00855917
9.12,0.00494232
9.125,0.00111699
9.13,-0.00233543
9.135,-0.00514644
9.14,-0.00759344
9.145,-0.00992615
9.15,-0.01212
9.155,-0.0142321
9.16,-0.0165707
9.165,-0.0194233
9.17,-0.0224995
9.175,-0.024937
9.18,-0.026347
9.185,-0.027414
9.19,-0.029199
9.195,-0.0318913
9.2,-0.0347557
9.205,-0.0366251
9.21,-0.0366612
9.215,-0.0347841
9.22,-0.0316309
9.225,-0.0277721
9.23,-0.0233861
9.235,-0.0185762
9.24,-0.0136593
9.245,-0.00925243
9.25,-0.00589874
9.255,-0.00361368
9.26,-0.001562
9.265,0.001127
9.27,0.00421037
9.275,0.00670465
9.28,0.00794461
9.285,0.00795492
9.29,0.00766135
9.295,0.00834793
9.3,0.0104645
9.305,0.0131342
9.31,0.0152853
9.315,0.0170647
9.32,0.0198671
9.325,0.0244628
9.33,0.0299882
9.335,0.0350193
9.34,0.03881
9.345,0.0413877
9.35,0.0432517
9.355,0.0449703
9.36,0.0468036
9.365,0.0484069
9.37,0.0488208
9.375,0.0470194
9.38,0.042889
9.385,0.0374799
9.39,0.0319334
9.395,0.0268217
9.4,0.0223014
9.405,0.0184727
9.41,0.0154189
9.415,0.0128924
9.42,0.0106865
9.425,0.00867366
9.43,0.00675154
9.435,0.0046947
9.44,0.00257121
9.445,0.00102037
9.45,4.79582E-4
9.455,5.59934E-4
9.46,8.10912E-4
9.465,0.0013898
9.47,0.00239666
9.475,0.00352176
9.48,0.00484035
9.485,0.00685654
9.49,0.00971755
9.495,0.0131643
9.5,0.0165925
9.505,0.0196273
9.51,0.0224409
9.515,0.0251887
9.52,0.0276351
9.525,0.0294988
9.53,0.0308216
9.535,0.0316843
9.54,0.0318972
9.545,0.0310792
9.55,0.0289434
9.555,0.0257104
9.56,0.0218857
9.565,0.0177598
9.57,0.013475
9.575,0.00925457
9.58,0.00561056
9.585,0.00299203
9.59,0.00142071
9.595,8.07788E-4
9.6,0.00100115
9.605,0.00120974
9.61,2.60754E-4
9.615,-0.00203078
9.62,-0.00449186
9.625,-0.0060459
9.63,-0.00688199
9.635,-0.00781667
9.64,-0.00912387
9.645,-0.0104905
9.65,-0.0116828
9.655,-0.0127325
9.66,-0.0137006
9.665,-0.0145721
9.67,-0.0155389
9.675,-0.0166161
9.68,-0.0171115
9.685,-0.0164491
9.69,-0.0150212
9.695,-0.0138218
9.7,-0.0131048
9.705,-0.0122299
9.71,-0.0105276
9.715,-0.00783729
9.72,-0.00462528
9.725,-0.00164234
9.73,2.94719E-4
9.735,5.9884E-4
9.74,-3.54996E-4
9.745,-0.00169429
9.75,-0.00288997
9.755,-0.0040983
9.76,-0.0058677
9.765,-0.00846521
9.77,-0.0117904
9.775,-0.0157583
9.78,-0.0200282
9.785,-0.0236512
9.79,-0.0257415
9.795,-0.0263227
9.8,-0.0261555
9.805,-0.0256706
9.81,-0.0244441
9.815,-0.0220097
9.82,-0.0187084
9.825,-0.0153127
9.83,-0.0124571
9.835,-0.0103345
9.84,-0.00840352
9.845,-0.00586011
9.85,-0.00282773
9.855,-4.86491E-4
9.86,5.11872E-4
9.865,7.28652E-4
9.87,0.00123681
9.875,0.00257152
9.88,0.0040795
9.885,0.0044769
9.89,0.00300017
9.895,-1.38764E-4
9.9,-0.00386703
9.905,-0.00688758
9.91,-0.00862561
9.915,-0.00951495
9.92,-0.0106247
9.925,-0.0126016
9.93,-0.0152663
9.935,-0.0179565
9.94,-0.0199293
9.945,-0.0211404
9.95,-0.0221646
9.955,-0.0235532
9.96,-0.0254179
9.965,-0.0272693
9.97,-0.0285814
9.975,-0.029276
9.98,-0.0293493
9.985,-0.0289108
9.99,-0.0282417
9.995,-0.0275759
10.0,-0.0269235
10.005,-0.0261102
10.01,-0.0251125
10.015,-0.0245144
10.02,-0.0250827
10.025,-0.0265114
10.03,-0.0276011
10.035,-0.027527
10.04,-0.0265367
10.045,-0.0254491
10.05,-0.0249611
10.055,-0.0251183
10.06,-0.0251002
10.065,-0.0239503
10.07,-0.0220176
10.075,-0.0207245
10.08,-0.0207544
10.085,-0.0215172
10.09,-0.0220969
10.095,-0.0221026
10.1,-0.0219497
10.105,-0.0223786
10.11,-0.0235933
10.115,-0.0251152
10.12,-0.0262639
10.125,-0.0266287
10.13,-0.026174
10.135,-0.0253131
10.14,-0.0244474
10.145,-0.0235401
10.15,-0.0221056
10.155,-0.0197885
10.16,-0.0169916
10.165,-0.0143271
10.17,-0.0117044
10.175,-0.00838724
10.18,-0.00388207
10.185,0.00135065
10.19,0.00626129
10.195,0.0100658
10.2,0.0124828
10.205,0.013721
10.21,0.0144104
10.215,0.0151558
10.22,0.015852
10.225,0.0162718
10.23,0.0167745
10.235,0.0179851
10.24,0.0196877
10.245,0.0214112
10.25,0.0234016
10.255,0.0262465
10.26,0.0298875
10.265,0.0335551
10.27,0.0366277
10.275,0.0391624
10.28,0.0416295
10.285,0.0443482
10.29,0.0472106
10.295,0.0496112
10.3,0.0510865
10.305,0.0520188
10.31,0.0532609
10.315,0.0549983
10.32,0.0565844
10.325,0.0575855
10.33,0.057959
10.335,0.0579961
10.34,0.0582399
10.345,0.0585839
10.35,0.0584785
10.355,0.0575393
10.36,0.0558203
10.365,0.0536446
10.37,0.0510087
10.375,0.0477071
10.38,0.0437191
10.385,0.0394929
10.39,0.0354127
10.395,0.0313708
10.4,0.027117
10.405,0.02218
10.41,0.0163177
10.415,0.0100436
10.42,0.00381071
10.425,-0.00212363
10.43,-0.00766274
10.435,-0.01306
10.44,-0.0187453
10.445,-0.0249893
10.45,-0.0315026
10.455,-0.0378126
10.46,-0.0434455
10.465,-0.0477633
10.47,-0.0504269
10.475,-0.051719
10.48,-0.0520177
10.485,-0.051264
10.49,-0.0489142
10.495,-0.0442699
10.5,-0.0372464
10.505,-0.0283814
10.51,-0.0182164
10.515,-0.00707033
10.52,0.00470603
10.525,0.0166757
10.53,0.0285742
10.535,0.0403758
10.54,0.0518345
10.545,0.0623148
10.55,0.0712515
10.555,0.0785
10.56,0.0842409
10.565,0.0885384
10.57,0.0909326
10.575,0.0910255
10.58,0.089078
10.585,0.0854014
10.59,0.0793429
10.595,0.0699587
10.6,0.0576936
10.605,0.044543
10.61,0.0322394
10.615,0.0209136
10.62,0.00988359
10.625,-0.00115448
10.63,-0.0122878
10.635,-0.0233702
10.64,-0.0336366
10.645,-0.0423691
10.65,-0.0496497
10.655,-0.0556338
10.66,-0.0596749
10.665,-0.0611033
10.67,-0.0606568
10.675,-0.0593926
10.68,-0.0569077
10.685,-0.0523029
10.69,-0.0450156
10.695,-0.0345494
10.7,-0.0216421
10.705,-0.00873428
10.71,0.0020524
10.715,0.0109268
10.72,0.0196243
10.725,0.0291324
10.73,0.0389082
10.735,0.0476951
10.74,0.0546582
10.745,0.0595716
10.75,0.0627613
10.755,0.0648622
10.76,0.0665344
10.765,0.0680352
10.77,0.0689596
10.775,0.068419
10.78,0.065975
10.785,0.0616363
10.79,0.0554435
10.795,0.0477674
10.8,0.0396602
10.805,0.0325747
10.81,0.0274868
10.815,0.0239975
10.82,0.0207864
10.825,0.0169467
10.83,0.0125499
10.835,0.00853303
10.84,0.00634387
10.845,0.00681126
10.85,0.00929087
10.855,0.0122339
10.86,0.0147355
10.865,0.0168568
10.87,0.0186118
10.875,0.0198461
10.88,0.0206696
10.885,0.0212044
10.89,0.0214736
10.895,0.0217815
10.9,0.0223397
10.905,0.0225031
10.91,0.0212603
10.915,0.0184196
10.92,0.0146912
10.925,0.0105692
10.93,0.00535112
10.935,-0.00160798
10.94,-0.00935506
10.945,-0.016095
10.95,-0.0208761
10.955,-0.0237415
10.96,-0.0247009
10.965,-0.0238292
10.97,-0.0217552
10.975,-0.019373
10.98,-0.0168044
10.985,-0.0134921
10.99,-0.00950596
10.995,-0.00563986
11.0,-0.00269971
11.005,-8.68485E-4
11.01,3.64063E-4
11.015,0.00161917
11.02,0.00285444
11.025,0.00335212
11.03,0.0027987
11.035,0.0017068
11.04,0.00101348
11.045,0.00141701
11.05,0.0027684
11.055,0.00407755
11.06,0.00455966
11.065,0.0044088
11.07,0.00428636
11.075,0.0043168
11.08,0.00406525
11.085,0.0027977
11.09,-3.41723E-4
11.095,-0.00568799
11.1,-0.0126115
11.105,-0.0200456
11.11,-0.0271159
11.115,-0.0332706
11.12,-0.0382614
11.125,-0.0416899
11.13,-0.0430714
11.135,-0.0425057
11.14,-0.040931
11.145,-0.0392331
11.15,-0.0379008
11.155,-0.0368609
11.16,-0.0354349
11.165,-0.03327
11.17,-0.0307988
11.175,-0.028492
11.18,-0.0263111
11.185,-0.0244392
11.19,-0.0232257
11.195,-0.0220573
11.2,-0.0197817
11.205,-0.0159992
11.21,-0.0112428
11.215,-0.00614083
11.22,-0.00132192
11.225,0.00254343
11.23,0.00568895
11.235,0.00949208
11.24,0.0150392
11.245,0.0220976
11.25,0.0295488
11.255,0.0365046
11.26,0.0429606
11.265,0.0492844
11.27,0.0554352
11.275,0.0611865
11.28,0.0664322
11.285,0.071003
11.29,0.0744957
11.295,0.0765703
11.3,0.0774429
11.305,0.0780636
11.31,0.0791849
11.315,0.0808657
11.32,0.0826807
11.325,0.0840717
11.33,0.0846195
11.335,0.0842617
11.34,0.0829844
11.345,0.0808741
11.35,0.0784679
11.355,0.0766305
11.36,0.0757939
11.365,0.0756669
11.37,0.0756672
11.375,0.0752571
11.38,0.0739699
11.385,0.0717086
11.39,0.0687325
11.395,0.0655149
11.4,0.0622511
11.405,0.0584847
11.41,0.0534808
11.415,0.0470596
11.42,0.0397376
11.425,0.0324738
11.43,0.0257737
11.435,0.01937
11.44,0.0129412
11.445,0.00637759
11.45,-4.9224E-4
11.455,-0.00787342
11.46,-0.0159369
11.465,-0.0248858
11.47,-0.0348046
11.475,-0.0454165
11.48,-0.0557468
11.485,-0.0649312
11.49,-0.0729044
11.495,-0.079916
11.5,-0.08584
11.505,-0.0902669
11.51,-0.0932011
11.515,-0.0950087
11.52,-0.0958573
11.525,-0.0955725
11.53,-0.0944127
11.535,-0.0930669
11.54,-0.0917919
11.545,-0.090227
11.55,-0.0877551
11.555,-0.0841494
11.56,-0.0796439
11.565,-0.0745908
11.57,-0.069362
11.575,-0.0642804
11.58,-0.0593908
11.585,-0.0544159
11.59,-0.0492063
11.595,-0.0438732
11.6,-0.0386195
11.605,-0.0335429
11.61,-0.0284002
11.615,-0.0226066
11.62,-0.0157653
11.625,-0.00846981
11.63,-0.00179948
11.635,0.00375421
11.64,0.00863934
11.645,0.0134714
11.65,0.0182594
11.655,0.0225474
11.66,0.0262731
11.665,0.0300379
11.67,0.0339226
11.675,0.037712
11.68,0.0417957
11.685,0.0464602
11.69,0.0513714
11.695,0.0558703
11.7,0.0592037
11.705,0.0609577
11.71,0.0610824
11.715,0.0595543
11.72,0.0564887
11.725,0.0523927
11.73,0.0480731
11.735,0.0440672
11.74,0.0406722
11.745,0.0378702
11.75,0.0349217
11.755,0.0310254
11.76,0.0264487
11.765,0.0221345
11.77,0.0180096
11.775,0.0130181
11.78,0.0068544
11.785,4.94165E-4
11.79,-0.00525803
11.795,-0.010432
11.8,-0.0150996
11.805,-0.0188386
11.81,-0.0215308
11.815,-0.0235919
11.82,-0.0256175
11.825,-0.0278235
11.83,-0.0298991
11.835,-0.0317309
11.84,-0.0335021
11.845,-0.0348911
11.85,-0.0351902
11.855,-0.0342545
11.86,-0.0328051
11.865,-0.0316277
11.87,-0.0307092
11.875,-0.0295874
11.88,-0.0282013
11.885,-0.0270662
11.89,-0.0264381
11.895,-0.0258939
11.9,-0.0252489
11.905,-0.0251656
11.91,-0.0261353
11.915,-0.0274473
11.92,-0.0280401
11.925,-0.0278388
11.93,-0.0277765
11.935,-0.028542
11.94,-0.0298463
11.945,-0.0315438
11.95,-0.0338103
11.955,-0.0361387
11.96,-0.0375845
11.965,-0.038036
11.97,-0.0382603
11.975,-0.0389505
11.98,-0.0401233
11.985,-0.0414521
11.99,-0.0425288
11.995,-0.0429176
12.0,-0.0425631
12.005,-0.0418153
12.01,-0.0411999
12.015,-0.040873
12.02,-0.0406896
12.025,-0.0410198
12.03,-0.0420943
12.035,-0.0428913
12.04,-0.0422366
12.045,-0.0411666
12.05,-0.0415617
12.055,-0.0430003
12.06,-0.0435955
12.065,-0.043119
12.07,-0.0426755
12.075,-0.0424049
12.08,-0.0415114
12.085,-0.0402077
12.09,-0.0393732
12.095,-0.0391314
12.1,-0.0390002
12.105,-0.0387251
12.11,-0.038361
12.115,-0.0378582
12.12,-0.037247
12.125,-0.036605
12.13,-0.0360183
12.135,-0.0354466
12.14,-0.034452
12.145,-0.0326415
12.15,-0.0302247
12.155,-0.0281624
12.16,-0.0268439
12.165,-0.0254104
12.17,-0.0230401
12.175,-0.0198625
12.18,-0.0165421
12.185,-0.0137191
12.19,-0.0113468
12.195,-0.00884953
12.2,-0.00628795
12.205,-0.00420266
12.21,-0.00247359
12.215,-2.80601E-4
12.22,0.00251825
12.225,0.00519727
12.23,0.00749598
12.235,0.00998764
12.24,0.0129958
12.245,0.0161497
12.25,0.0190943
12.255,0.0218167
12.26,0.0245214
12.265,0.0273499
12.27,0.0303388
12.275,0.0329026
12.28,0.0344117
12.285,0.0349267
12.29,0.0349734
12.295,0.0348122
12.3,0.0344059
12.305,0.033458
12.31,0.031396
12.315,0.0284545
12.32,0.0256842
12.325,0.0233249
12.33,0.0207029
12.335,0.0178639
12.34,0.0156731
12.345,0.0139336
12.35,0.011116
12.355,0.00657516
12.36,0.00116045
12.365,-0.00485356
12.37,-0.012158
12.375,-0.0204278
12.38,-0.0281288
12.385,-0.0349875
12.39,-0.0424651
12.395,-0.0510807
12.4,-0.0590633
12.405,-0.0646002
12.41,-0.0687505
12.415,-0.073498
12.42,-0.0784606
12.425,-0.0821301
12.43,-0.0848633
12.435,-0.0882908
12.44,-0.0927248
12.445,-0.0972343
12.45,-0.101596
12.455,-0.106148
12.46,-0.110321
12.465,-0.113104
12.47,-0.114192
12.475,-0.113693
12.48,-0.112009
12.485,-0.11041
12.49,-0.109759
12.495,-0.108931
12.5,-0.106217
12.505,-0.101755
12.51,-0.0970975
12.515,-0.0926125
12.52,-0.0874227
12.525,-0.0814527
12.53,-0.0755454
12.535,-0.0702393
12.54,-0.065461
12.545,-0.0611756
12.55,-0.057334
12.555,-0.0539528
12.56,-0.0508961
12.565,-0.0479149
12.57,-0.0451071
12.575,-0.0426747
12.58,-0.0409252
12.585,-0.0403192
12.59,-0.0405047
12.595,-0.040107
12.6,-0.0386958
12.605,-0.0379705
12.61,-0.0391113
12.615,-0.0405169
12.62,-0.0407785
12.625,-0.040937
12.63,-0.0413917
12.635,-0.0407605
12.64,-0.039343
12.645,-0.0393441
12.65,-0.0407745
12.655,-0.0409062
12.66,-0.0389395
12.665,-0.0374973
12.67,-0.0386
12.675,-0.0407255
12.68,-0.0409629
12.685,-0.0390856
12.69,-0.0385784
12.695,-0.042335
12.7,-0.0478689
12.705,-0.0501822
12.71,-0.0496366
12.715,-0.0511679
12.72,-0.0553547
12.725,-0.0581756
12.73,-0.0584951
12.735,-0.0587431
12.74,-0.060213
12.745,-0.0623009
12.75,-0.0638002
12.755,-0.0635095
12.76,-0.0622438
12.765,-0.0625678
12.77,-0.0648587
12.775,-0.0669847
12.78,-0.0682524
12.785,-0.069641
12.79,-0.0709876
12.795,-0.0721179
12.8,-0.0741685
12.805,-0.0767054
12.81,-0.0778836
12.815,-0.079106
12.82,-0.0835278
12.825,-0.0891166
12.83,-0.0904847
12.835,-0.0876139
12.84,-0.0858509
12.845,-0.0869538
12.85,-0.0875117
12.855,-0.0866185
12.86,-0.0875948
12.865,-0.0920244
12.87,-0.097489
12.875,-0.101418
12.88,-0.103004
12.885,-0.102443
12.89,-0.101471
12.895,-0.102884
12.9,-0.106115
12.905,-0.10602
12.91,-0.100602
